1,14.105
2,374.789
3,389.986
4,390.096
5,386.474
6,382.202
7,380.588
8,385.251
9,394.473
10,388.640
11,402.267
12,400.378
13,400.515
14,388.909
15,374.124
16,378.971
17,376.808
18,371.606
19,383.413
20,380.239
21,376.837
22,369.271
23,363.206
24,383.826
25,395.208
26,394.385
27,382.312
28,368.212
29,371.578
30,371.148
31,379.014
32,383.083
33,401.848
34,381.459
35,389.263
36,373.939
37,388.045
38,399.906
39,379.730
40,386.383
41,388.541
42,373.821
43,369.214
44,371.689
45,376.255
46,374.010
47,371.558
48,371.094
49,380.426
50,383.120
51,3186.636
52,2686.185
53,2185.834
54,1685.983
55,1185.494
56,685.186
57,399.248
58,409.711
59,396.137
60,399.089
61,398.017
62,396.391
63,399.029
64,400.989
65,404.818
66,403.959
67,422.813
68,416.404
69,405.357
70,391.328
71,407.397
72,409.722
73,390.438
74,418.760
75,404.768
76,397.565
77,411.235
78,395.618
79,399.337
80,403.022
81,403.002
82,415.498
83,406.196
84,399.123
85,405.145
86,416.919
87,397.030
88,398.343
89,425.733
90,420.639
91,415.760
92,434.962
93,406.077
94,438.021
95,402.291
96,431.654
97,437.386
98,407.088
99,424.138
100,428.314
101,430.571
102,396.321
103,414.652
104,407.063
105,409.326
106,414.382
107,404.109
108,422.962
109,410.430
110,411.933
111,414.069
112,428.759
113,439.940
114,401.491
115,406.332
116,432.830
117,406.368
118,267.426
119,2.583
120,323.085
121,433.158
122,411.338
123,442.879
124,412.220
125,426.184
126,416.742
127,442.071
128,412.680
129,410.247
130,454.782
131,430.194
132,408.846
133,424.194
134,433.151
135,2256.458
136,1756.179
137,1255.837
138,755.364
139,424.028
140,416.431
141,436.663
142,427.788
143,427.211
144,416.135
145,429.532
146,412.013
147,405.819
148,418.219
149,452.357
150,426.640
151,419.709
152,425.043
153,411.619
154,444.872
155,426.017
156,440.278
157,415.619
158,404.537
159,415.490
160,435.856
161,427.615
162,426.128
163,419.504
164,425.167
165,421.468
166,444.283
167,430.991
168,439.252
169,435.780
170,425.603
171,428.335
172,436.629
173,421.577
174,455.442
175,237.156
