1,2.151
2,191.891
3,191.762
4,191.177
5,191.885
6,191.819
7,2085.201
8,1584.981
9,1084.829
10,584.527
11,194.534
12,193.023
13,191.415
14,193.533
15,191.763
16,191.172
17,192.876
18,192.089
19,191.775
20,191.860
21,191.686
22,191.826
23,195.665
24,192.253
25,192.487
26,191.864
27,193.017
28,193.262
29,193.225
30,193.207
31,187.982
32,192.978
33,193.288
34,192.229
35,193.722
36,192.557
37,195.058
38,189.637
39,192.518
40,192.384
41,194.528
42,193.087
43,193.751
44,192.715
45,578.613
46,193.435
47,192.507
48,192.846
49,193.129
50,192.598
51,193.040
52,193.896
53,194.023
54,193.925
55,193.565
56,192.898
57,192.799
58,191.984
59,192.987
60,193.892
61,193.751
62,193.113
63,193.042
64,193.907
65,194.762
66,193.035
67,192.886
68,193.958
69,192.063
70,192.827
71,192.879
72,161.114
73,2.012
74,40.093
75,193.529
76,192.564
77,192.102
78,191.749
79,192.186
80,191.258
81,191.142
82,193.206
83,193.013
84,192.270
85,191.638
86,191.579
87,191.714
88,190.808
89,191.300
90,191.754
91,191.277
92,192.110
93,189.952
94,192.502
95,191.738
96,191.867
97,192.630
98,192.627
99,193.567
100,192.305
101,191.763
102,192.121
103,192.149
104,193.271
105,192.717
106,191.426
107,191.887
108,191.991
109,191.980
110,191.624
111,192.081
112,192.038
113,195.318
114,192.555
115,192.088
116,192.548
117,192.452
118,190.733
119,195.430
120,194.278
121,193.343
122,191.840
123,192.549
124,191.324
125,191.944
126,192.564
127,191.981
128,194.753
129,192.191
130,192.223
131,199.798
132,196.733
133,192.651
134,193.321
135,192.818
136,192.684
137,193.666
138,193.039
139,192.738
140,193.218
141,193.541
142,192.742
143,193.157
144,193.574
145,192.786
146,192.606
147,1.808
148,2.211
149,191.144
150,192.378
151,192.138
152,192.264
153,191.698
154,191.970
155,192.675
156,192.224
157,192.914
158,193.430
159,192.486
160,191.051
161,192.074
162,192.424
163,191.946
164,191.846
165,191.988
166,192.103
167,191.420
168,191.555
169,191.239
170,192.010
171,191.179
172,192.049
173,192.378
174,191.651
175,192.053
176,1570.271
177,1070.070
178,570.136
179,191.929
180,191.879
181,191.221
182,191.700
183,191.681
184,191.404
185,192.027
186,192.405
187,191.736
188,192.156
189,191.194
190,194.274
191,192.261
192,192.158
193,191.249
194,191.740
195,191.419
196,191.490
197,191.725
198,192.184
199,192.076
200,193.031
201,192.206
202,192.251
203,192.265
204,192.496
205,192.682
206,191.915
207,192.560
208,191.673
209,192.041
210,192.351
211,192.542
212,192.292
213,192.045
214,191.742
215,191.292
216,191.835
217,191.857
218,193.058
219,191.763
220,193.480
221,193.426
222,192.354
223,2572.442
224,2072.650
225,191.626
226,192.257
227,205.440
228,202.826
229,193.982
230,191.780
231,194.102
232,192.865
233,192.737
234,191.907
235,192.331
236,193.376
237,193.815
238,194.457
239,197.265
240,194.828
241,192.388
242,192.383
243,192.547
244,192.479
245,192.640
246,192.894
247,197.286
248,197.833
249,193.538
250,192.102
251,194.851
252,193.408
253,192.890
254,193.131
255,193.311
256,192.770
257,191.901
258,192.878
259,193.098
260,193.526
261,192.690
262,193.225
263,192.360
264,192.791
265,192.913
266,192.371
267,196.508
268,194.673
269,192.363
270,193.521
271,195.328
272,192.534
273,192.786
274,192.100
275,2574.712
276,2074.341
277,194.094
278,193.538
