1,24.061
2,372.468
3,367.989
4,447.534
5,457.337
6,464.528
7,451.644
8,449.435
9,5.697
10,11.740
11,432.002
12,424.894
13,428.700
14,440.483
15,425.488
16,435.637
17,424.666
18,428.688
19,425.637
20,431.187
21,426.672
22,427.138
23,441.639
24,444.979
25,435.507
26,429.130
27,425.639
28,429.882
29,444.818
30,455.093
31,438.809
32,425.673
33,444.260
34,446.475
35,429.078
36,443.863
37,429.115
38,433.050
39,423.978
40,446.659
41,438.033
42,456.046
43,438.890
44,430.431
45,434.658
46,432.590
47,450.320
48,465.160
49,426.242
50,434.952
51,441.495
52,442.345
53,452.294
54,392.068
55,244.028
56,457.914
57,446.352
58,449.176
59,425.716
60,441.817
61,462.942
62,434.909
63,435.771
64,445.443
65,432.003
66,444.852
67,428.091
68,443.979
69,444.761
70,449.136
71,438.122
72,451.877
73,452.516
74,431.796
75,461.041
76,449.551
77,443.939
78,441.606
79,471.725
80,445.990
81,435.693
82,452.155
83,451.632
84,456.658
85,453.271
86,452.263
87,461.063
88,447.340
89,471.028
90,458.871
91,453.333
92,466.127
93,469.831
94,460.220
95,467.213
96,455.099
97,459.254
98,457.697
99,446.323
100,453.155
101,444.057
102,460.831
103,463.485
104,463.724
105,481.988
106,459.742
107,454.492
108,472.091
109,491.884
110,478.240
111,471.571
112,482.418
113,487.249
114,1691.050
115,1190.745
116,690.348
117,189.876
118,347.346
119,482.148
120,467.196
121,478.990
122,470.664
123,496.131
124,454.439
125,476.942
126,479.605
127,454.525
128,464.652
129,461.723
130,471.779
131,465.283
132,455.698
133,460.593
134,459.781
135,460.868
136,455.418
137,458.020
138,459.026
139,463.656
140,473.277
141,463.256
142,470.255
143,474.331
144,474.392
145,469.149
146,457.475
147,477.960
148,476.466
149,485.520
150,468.161
151,475.590
152,472.704
153,462.965
154,452.494
155,465.195
156,475.786
157,484.472
158,476.739
159,461.362
160,473.781
161,473.270
162,478.248
163,485.207
164,468.337
165,453.526
166,490.147
167,471.299
168,458.647
169,472.764
170,474.001
171,465.761
172,483.641
173,489.685
174,469.826
175,498.765
176,495.654
177,486.843
178,487.415
179,493.886
180,478.924
181,489.314
182,472.636
183,494.623
184,470.362
185,481.006
186,477.063
187,486.228
188,490.022
189,472.533
190,242.825
