1,153.739
2,900.945
3,914.100
4,946.621
5,870.539
6,373.928
7,101.559
8,798.228
9,1007.457
10,1001.720
11,969.044
12,956.455
13,995.140
14,960.641
15,946.696
16,982.744
17,997.126
18,989.258
19,1080.367
20,1076.635
21,1038.450
22,1075.409
23,1026.249
24,1057.428
25,1052.814
26,1087.516
27,1062.532
28,1062.185
29,1071.027
30,1030.201
31,1041.833
32,1033.122
33,1037.690
34,1641.160
35,1140.663
36,1082.038
37,1049.282
38,1062.892
39,1045.197
40,1054.304
41,1071.828
42,1055.110
43,1083.243
44,1063.457
45,1061.231
46,1098.280
47,1066.105
48,1044.542
49,1091.534
50,1095.759
51,1058.987
52,1052.693
53,1075.614
54,1075.447
55,1045.593
56,1054.812
57,1052.112
58,1038.072
59,1051.933
60,1091.911
61,1194.334
62,1051.554
63,1080.824
64,1060.471
65,1076.639
66,1017.994
67,1057.195
68,1064.518
69,1111.821
70,1061.954
71,1079.218
72,1070.951
73,1057.104
74,1091.497
75,1061.973
76,1064.171
77,1050.230
78,1054.059
79,1039.552
80,1078.497
81,1053.683
82,1065.447
83,1104.966
84,1061.642
85,1066.924
86,1093.685
87,1113.353
88,1059.199
89,1059.654
90,1085.525
91,1058.672
92,1050.756
93,1058.433
94,1049.047
95,1103.471
96,1043.588
97,1120.895
98,1072.332
99,1063.592
100,1088.414
101,1068.119
102,1113.059
103,1066.077
104,1052.388
105,1070.388
106,1080.950
107,1062.802
108,1045.225
109,1059.413
110,1098.167
111,1058.011
112,1096.285
113,3274.516
114,2775.308
115,2275.093
116,1774.772
117,1274.297
118,1054.244
119,1056.451
120,1058.591
121,1062.768
122,1081.695
123,1085.631
124,1069.593
125,1079.412
126,1085.393
127,1088.861
128,1087.857
129,1061.295
130,1058.715
131,1082.361
132,1115.115
133,1061.002
134,1084.914
135,1108.099
136,1075.487
137,1043.649
138,1096.616
139,1094.197
140,1091.062
141,1107.575
142,1095.067
143,1080.724
144,773.244
145,272.872
146,373.061
147,1141.267
148,1102.119
149,1127.117
150,1108.702
151,1166.966
152,1109.904
153,1089.483
154,1069.002
155,1149.936
156,1168.542
157,1130.835
158,1142.548
159,1133.721
160,1098.271
161,1099.613
162,1126.232
163,1140.816
164,1114.711
165,1125.728
166,1103.487
167,1127.075
168,1096.778
169,1106.718
170,1118.117
171,1141.040
172,837.826
