1,2.840
2,2.122
3,3.059
4,11.671
5,3.156
6,7.159
7,2.422
8,12.448
9,1.401
10,22.610
11,11.454
12,12.874
13,3.414
14,34.178
15,41.602
16,52.253
17,4.979
18,32.020
19,5.070
20,10.312
21,19.069
22,6.546
23,5.789
24,14.418
25,7.643
26,4.094
27,4.368
28,26.922
29,7.432
30,4.660
31,4.495
32,4.868
33,8.609
34,10.372
35,11.335
36,3.211
37,13.547
38,2.322
39,8.510
40,35.259
41,37.555
42,37.721
43,41.139
44,33.627
45,2.835
46,40.835
47,72.033
48,8.509
49,11.179
50,3.827
51,4.981
52,43.293
53,4.595
54,6.550
55,4.326
56,5.494
57,34.121
58,6.942
59,7.614
60,5.952
61,27.829
62,58.807
63,23.054
64,31.228
65,15.667
66,1.757
67,23.061
68,8.170
69,22.095
70,29.873
71,1.897
72,3.731
73,1.530
74,49.493
75,16.258
76,32.687
77,1.660
78,112.426
79,245.614
80,175.576
81,23.077
82,24.208
83,5.830
84,6.517
85,2.257
86,4.119
87,5.243
88,9.327
89,6.211
90,4.634
91,16.622
92,13.072
93,6.187
94,9.272
95,3.750
96,1.617
97,1.888
98,3.121
99,3.416
100,4.276
101,2.267
102,4.069
103,6.613
104,16.324
105,1.866
106,6.659
107,5.132
108,23.239
109,4.357
110,8.618
111,1.827
112,4.720
113,15.983
114,5.386
115,4.115
116,14.268
117,5.943
118,3.264
119,2.504
120,41.475
121,25.342
122,25.467
123,11.194
124,6.279
125,10.792
126,2.739
127,17.817
128,17.410
129,3.481
130,1.435
131,5.144
132,3.992
133,6.423
134,4.282
135,18.298
136,10.568
137,3.437
138,9.826
139,2.315
140,9.623
141,15.923
142,3.381
143,13.713
144,9.456
145,29.170
146,8.912
147,3.842
148,5.785
149,8.311
150,19.697
151,4.148
152,68.545
153,4.828
154,15.519
155,11.269
156,4.464
157,21.670
158,7.470
159,7.244
160,3.976
161,8.328
162,9.202
163,4.530
164,21.480
165,33.056
166,4.177
167,3.387
168,21.011
169,23.517
170,5.425
171,5.928
172,3.938
173,3.781
174,9.384
175,8.400
176,6.703
177,5.814
178,5.702
179,30.771
180,2.077
181,4.692
182,58.137
183,16.486
184,39.237
185,44.406
186,4.834
187,23.394
188,22.662
189,6.280
190,17.757
191,9.992
192,18.369
193,4.104
194,2.389
195,7.776
196,2.326
197,2.107
198,12.417
199,6.549
200,4.947
201,3.259
202,2.048
203,8.259
204,12.305
205,11.928
206,4.485
207,47.361
208,45.013
209,55.928
210,123.755
211,101.830
212,4.102
213,11.947
214,44.011
215,2.713
216,2.237
217,1.617
218,4.607
219,3.727
220,25.647
221,5.774
222,4.766
223,34.247
224,19.226
225,42.878
226,16.624
227,6.368
228,12.363
229,3.037
230,1.482
231,1.553
232,6.573
233,11.159
234,8.028
235,3.907
236,6.398
237,7.234
238,4.235
239,1.534
240,5.754
241,3.822
242,6.048
243,3.812
244,4.807
245,1.863
246,4.565
247,1.352
248,1.655
249,2.599
250,3.928
251,8.156
252,1.587
253,17.815
254,30.803
255,8.138
256,3.452
257,2.050
258,6.021
259,1.780
260,10.218
261,2.963
262,3.451
263,2.300
264,4.223
265,3.647
266,13.899
267,2.305
268,2.147
269,5.651
270,2.342
271,8.957
272,8.201
273,2.907
274,2.249
275,19.006
276,3.153
277,9.036
278,45.082
279,52.113
280,21.553
281,15.378
282,3.282
283,7.980
284,7.296
285,52.409
286,4.720
287,96.582
288,27.316
289,24.717
290,15.208
291,30.333
292,6.545
293,2.155
294,4.703
295,10.003
296,2.401
297,10.318
298,35.984
299,71.698
300,34.686
301,21.649
302,26.849
303,22.575
304,9.252
305,13.326
306,4.451
307,16.504
308,2.808
309,2.564
310,4.677
311,33.055
312,118.387
313,1.726
314,3.898
315,4.620
316,3.734
317,7.129
318,2.295
319,20.403
320,3.999
321,2.048
322,7.352
323,23.032
324,7.971
325,4.238
