1,9.260
2,116.475
3,118.547
4,121.639
5,115.260
6,119.169
7,127.479
8,121.725
9,116.488
10,118.494
11,118.429
12,115.973
13,119.510
14,118.785
15,119.223
16,115.227
17,117.938
18,115.391
19,119.931
20,115.339
21,115.638
22,118.284
23,115.877
24,115.907
25,120.900
26,114.909
27,118.729
28,118.073
29,116.231
30,116.186
31,118.979
32,120.809
33,118.480
34,115.767
35,116.405
36,114.872
37,115.954
38,121.321
39,118.721
40,121.963
41,117.880
42,118.724
43,116.013
44,118.193
45,118.379
46,2004.916
47,1504.494
48,1004.022
49,503.745
50,3.392
51,2.906
52,177.321
53,173.172
54,174.295
55,179.047
56,179.552
57,178.669
58,177.687
59,171.842
60,178.881
61,174.286
62,173.490
63,171.936
64,173.981
65,172.500
66,178.779
67,175.089
68,177.166
69,175.693
70,178.099
71,174.566
72,178.098
73,189.380
74,174.087
75,176.823
76,177.437
77,175.408
78,529.324
79,171.203
80,174.456
81,173.300
82,170.776
83,176.155
84,177.207
85,175.351
86,176.058
87,178.055
88,175.569
89,177.154
90,173.432
91,170.751
92,173.238
93,176.216
94,177.014
95,175.253
96,177.629
